156	165807	东吴鼎利分级债券	档案吧历史净值	1.0790	1.1200	1.0760	1.1170	0.0030	0.28%	---	---	---
157	150129	鹏华丰利分级债券B	档案吧历史净值	1.0820	1.0820	1.0790	1.0790	0.0030	0.28%	1.0460	3.33%	0费率
158	000676	中海惠祥分级债券B	档案吧历史净值	1.1050	1.1050	1.1020	1.1020	0.0030	0.27%	---	---	0.60%
159	162215	泰达聚利分级债券	档案吧历史净值	1.4780	1.4780	1.4740	1.4740	0.0040	0.27%	---	---	---
160	000768	长城久盈纯债分级债券	档案吧历史净值	1.1280	1.1280	1.1250	1.1250	0.0030	0.27%	---	---	---
161	150102	长信利众分级债券B	档案吧历史净值	1.2809	1.2809	1.2775	1.2775	0.0034	0.27%	1.2450	2.80%	---
162	160127	南方新兴消费分级	档案吧历史净值	1.5980	2.3260	1.5940	2.3200	0.0040	0.25%	---	---	4折
163	000633	中银聚利分级债券B	档案吧历史净值	1.2440	1.2440	1.2410	1.2410	0.0030	0.24%	---	---	---
164	000499	财通纯债分级债券B	档案吧历史净值	1.2460	1.2460	1.2430	1.2430	0.0030	0.24%	---	---	---
165	164703	汇添富互利分级债券	档案吧历史净值	1.2680	1.3080	1.2650	1.3050	0.0030	0.24%	---	---	0费率
166	163005	长信利众分级债券	档案吧历史净值	1.2416	1.2900	1.2387	1.2871	0.0029	0.23%	---	---	---
167	150091	万家中创指数分级B	档案吧历史净值	1.0000	3.0551	3.0483	3.0483	0.0068	0.22%	3.3080	-230.80%	---
168	150021	富国汇利回报分级B	档案吧历史净值	1.3760	1.3760	1.3730	1.3730	0.0030	0.22%	1.3690	0.51%	---
169	150216	国泰深证TMT50指数分级B	档案吧历史净值	1.5365	1.5365	1.5332	1.5332	0.0033	0.22%	1.6550	-7.71%	---
170	150222	前海开源中航军工B	档案吧历史净值	1.0190	1.0190	1.0170	1.0170	0.0020	0.20%	0.9520	6.58%	---
171	000674	中海惠祥分级债券	档案吧历史净值	1.0620	1.0740	1.0600	1.0720	0.0020	0.19%	---	---	---
172	160622	鹏华丰利分级债券	档案吧历史净值	1.0780	1.1090	1.0760	1.1060	0.0020	0.19%	---	---	---
173	161910	万家中创指数分级	档案吧历史净值	1.0000	2.1182	2.0362	2.1147	0.0035	0.17%	---	---	0.60%
174	150116	银华永兴分级债券B	档案吧历史净值	1.2060	1.2060	1.2040	1.2040	0.0020	0.17%	---	---	---
175	519059	海富通双福分级债券	档案吧历史净值	1.2530	1.2530	1.2510	1.2510	0.0020	0.16%	---	---	---
176	161223	国投瑞银中证创业指数分级	档案吧历史净值	1.2580	1.2580	1.2560	1.2560	0.0020	0.16%	---	---	---
177	150162	银华永益分级债券B	档案吧历史净值	1.3170	1.3170	1.3150	1.3150	0.0020	0.15%	---	---	---
178	519058	海富通双福分级债券B	档案吧历史净值	1.3690	1.3690	1.3670	1.3670	0.0020	0.15%	---	---	---
179	160224	国泰深证TMT50指数分级	档案吧历史净值	1.2726	1.2726	1.2709	1.2709	0.0017	0.13%	---	---	0费率
180	150214	国投瑞银中证创业指数分级B	档案吧历史净值	1.5040	1.5040	1.5020	1.5020	0.0020	0.13%	1.6010	-6.45%	---
181	150195	富国中证移动互联网指数分级B	档案吧历史净值	1.8940	2.9250	1.8920	2.9230	0.0020	0.11%	2.0340	-7.39%	---
182	150092	诺德深证300指数分级A	档案吧历史净值	1.0020	1.1820	1.0010	1.1810	0.0010	0.10%	0.8900	11.18%	---
183	150265	中融一带一路分级A	档案吧历史净值	1.0020	1.0020	1.0010	1.0010	0.0010	0.10%	0.9610	4.09%	---
184	150235	鹏华证券分级A	档案吧历史净值	1.0030	1.0030	1.0020	1.0020	0.0010	0.10%	0.8380	16.45%	---
185	150229	鹏华酒分级A	档案吧历史净值	1.0040	1.0040	1.0030	1.0030	0.0010	0.10%	0.8430	16.04%	---
186	150150	信诚中证800有色指数分级A	档案吧历史净值	1.0050	1.1060	1.0040	1.1050	0.0010	0.10%	0.8770	12.74%	---
187	150051	信诚沪深300分级A	档案吧历史净值	1.0060	1.2020	1.0050	1.2010	0.0010	0.10%	0.8460	15.90%	---
188	150094	泰信基本面400A	档案吧历史净值	1.0080	1.1760	1.0070	1.1750	0.0010	0.10%	0.9390	6.85%	---
189	150211	富国中证新能源汽车指数分级A	档案吧历史净值	1.0090	1.0090	1.0080	1.0080	0.0010	0.10%	0.9300	7.83%	---
